id,dateAdded,dateUpdated,name,asins,brand,categories,primaryCategories,imageURLs,keys,manufacturer,manufacturerNumber,reviews.date,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.username,sourceURLs
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-08-29T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2015-10-12T00:00:00Z",,TRUE,,4,4,"http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded","I purchase this for my wife; it work well but I think that this version es too expensive, the difference is a light",Great for reading,MasterMan,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-03-31T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2016-02-01T00:00:00Z",,TRUE,,8,5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,"the Kindle Voyage is the very best ereader that I've ever used. The light is great and does bother my eyes in the the dark at all (iPads, Fire and Nook tablets bother me in dim light and extended reading) while providing light read by. The controls are simple and easy to learn. However it is slightly pricey. For me the quality and relief are well worth the price.",Great for those serious about ereaders.,NightWing62,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2016-02-07T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z",,TRUE,,6,5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,Replaced original paper white with this new model and the recipient just loves it!!,Great Kindle upgrade,GiftGiver,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-03-27T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2016-02-01T00:00:00Z",,TRUE,,2,5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=5,"It is easy to use and have a huge selection of books, I recomend it",Great product,Vinnie,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-01-23T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2015-12-01T00:00:00Z",,TRUE,,5,5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,No complaints works great and the battery is awesome as always,Great product,Bill,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-02-19T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2016-02-01T00:00:00Z",,TRUE,,3,5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,As above a high class e reader. Love it. Use it at least 2-3 hrs daily.,"Great product, sleek, good battery life.",Jimfirstname,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-05-23T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2015-10-15T00:00:00Z",,TRUE,,0,5,"http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2","Very easy on the eyes. Easy to carry, fits in my purse",great read,Rangerider,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-05-29T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2015-10-15T00:00:00Z",,TRUE,,4,5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,This is a fantastic product for reading books. It is wonderful to use in full sunshine. I have a kindle fire so I thought this would be unnecessary now I am wishing I had purchased it sooner. The much longer battery life and use in full sunlight make it so much better to use for reading than the kindle fire.,Great reader,Kiki,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-02-23T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2016-02-01T00:00:00Z",,TRUE,,4,5,"http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4",Replaced paper white with voyage...amazing screen!,Great upgrade,ApschwartZ,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-04-29T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2016-02-01T00:00:00Z",,TRUE,,2,5,"http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=3,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2",Like the smaller size. Can read in sunlight or no light. Carry in my purse to read when have time.,Had an original kinder. Great replacement.,WDS706,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-07-09T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2015-10-12T00:00:00Z",,TRUE,,2,5,"http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2","I gave my Paperwhite to a friend and bought the Voyage. I like the clearness of the screen and how easy it is to turn pages. I don't know that it's really worth all of the extra cost compared to the Paperwhite, especially since the new one just came out with 300 dpi.",I love my Voyage!,FanofBestBuy,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-05-08T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2015-10-15T00:00:00Z",,TRUE,,1,5,"http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2","I've had Amazon Kindles since v1. Each new release surpasses the one before it, as you would expect, but does so in ways that always improve the user experience. I love the feel of this one - great size, great weight, and I love the backlit screen.",It Keeps Getting Better,RobC,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
AVpftoij1cnluZ0-p5n2,2015-12-02T05:30:10Z,2019-03-09T07:13:42Z,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers",B00IOYAM4I,Amazon,"eBook Readers,E-Readers & Accessories,Amazon Book Reader,Computers & Tablets,Amazon Ereaders,Kindle E-readers","Electronics,Media","https://www.barcodable.com/images/barcode/0848719040098.png,https://images-na.ssl-images-amazon.com/images/I/516rQPAm4FL.jpg,http://pisces.bbystatic.com/image2/BestBuy_US/images/products/9301/9301112_sa.jpg;canvasHeight=147;canvasWidth=105","amazonkindlevoyage4gbwifi3gblack/9301112,amazon/b00ioyam4i,0848719040098,848719040098,amazonkindlevoyage4gbwifi3gblack/b00ioyam4i,kindlevoyageereader6highresolutiondisplay300ppiwithadaptivebuiltinlightpagepresssensorsfree3gwifiincludesspecialoffers/b00ioyam4i",Amazon,B00IOYAM4I,2015-03-14T00:00:00.000Z,"2017-09-09T00:00:00Z,2017-08-31T00:00:00Z,2015-12-01T00:00:00Z",,TRUE,,3,5,"http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=5,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=3",Kindle Voyage is absolutely the best! Easy to read in sunlight!Ordered from Best Buy and it shipped immediately!,Kindle Voyage,Rainespat,"http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=6,https://www.barcodable.com/upc/848719040098,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112&reviewsPage=3,http://www.bestbuy.com/site/amazon-kindle-voyage-4gb-wi-fi-3g-black/9301112.p?id=1219405798580&skuId=9301112,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=2,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded&page=4,http://reviews.bestbuy.com/3545/9301112/reviews.htm?format=embedded"
